Poco_Desordenados,Medio_Desordenados,Muy_Desordenados
68541,68541,68541
68542,68542,68542
68542,68542,68542
68545,68545,68545
68545,68545,68545
68547,68547,68547
68547,68547,68547
68548,68548,68548
68548,68548,68548
68549,68549,68549
68549,68549,68549
68550,68550,68550
68550,68550,68550
68551,68551,68551
68551,68551,68551
68552,68552,68552
68552,68552,68552
68553,68553,68553
68553,68553,68553
68554,68554,68554
68554,68554,68554
68555,68555,68555
68555,68555,68555
68556,68556,68556
68556,68556,68556
68557,68557,68557
68557,68557,68557
68558,68558,68558
68558,68558,68558
68559,68559,68559
68559,68559,68559
68560,68560,68560
68560,68560,68560
68561,68561,68561
68561,68561,68561
68562,68562,68562
68562,68562,68562
68564,68564,68564
68564,68564,68564
68565,68565,68565
68565,68565,68565
68566,68566,68566
68566,68566,68566
68567,68567,68567
68567,68567,68567
68568,68568,68568
68568,68568,68568
68569,68569,68569
68569,68569,68569
68570,68570,68570
68570,68570,68570
68571,68571,68571
68571,68571,68571
68572,68572,68572
68572,68572,68572
68573,68573,68573
68573,68573,68573
68575,68575,68575
68575,68575,68575
68576,68576,68576
68576,68576,68576
68577,68577,68577
68577,68577,68577
68578,68578,68578
68578,68578,68578
68579,68579,68579
68579,68579,68579
68580,68580,68580
68580,68580,68580
68581,68581,68581
68581,68581,68581
68582,68582,68582
68582,68582,68582
68584,68584,68584
68584,68584,68584
68585,68585,68585
68585,68585,68585
68586,68586,68586
68586,68586,68586
68589,68589,68589
68589,68589,68589
68590,68590,68590
68590,68590,68590
68591,68591,68591
68591,68591,68591
68592,68592,68592
68592,68592,68592
68593,68593,68593
68593,68593,68593
68594,68594,68594
68594,68594,68594
68595,68595,68595
68595,68595,68595
68596,68596,68596
68596,68596,68596
68597,68597,68597
68597,68597,68597
68598,68598,68598
68598,68598,68598
68601,68601,68601
68601,68601,68601
68602,68602,68602
68602,68602,68602
68603,68603,68603
68603,68603,68603
68604,68604,68604
68604,68604,68604
68605,68605,68605
68605,68605,68605
68606,68606,68606
68606,68606,68606
68607,68607,68607
68607,68607,68607
68608,68608,68608
68608,68608,68608
68609,68609,68609
68609,68609,68609
68610,68610,68610
68610,68610,68610
68611,68611,68611
68611,68611,68611
68612,68612,68612
68612,68612,68612
68613,68613,68613
68613,68613,68613
68614,68614,68614
68614,68614,68614
68615,68615,68615
68615,68615,68615
68616,68616,68616
68616,68616,68616
68617,68617,68617
68617,68617,68617
68618,68618,68618
68618,68618,68618
68619,68619,68619
68619,68619,68619
68620,68620,68620
68620,68620,68620
68621,68621,68621
68621,68621,68621
68622,68622,68622
68622,68622,68622
68623,68623,68623
68623,68623,68623
68624,68624,68624
68624,68624,68624
68625,68625,68625
68625,68625,68625
68626,68626,68626
68626,68626,68626
68627,68627,68627
68627,68627,68627
68628,68628,68628
68628,68628,68628
68629,68629,68629
68629,68629,68629
68630,68630,68630
68630,68630,68630
68631,68631,68631
68631,68631,68631
68632,68632,68632
68632,68632,68632
68633,68633,68633
68633,68633,68633
68634,68634,68634
68634,68634,68634
68635,68635,68635
68635,68635,68635
68636,68636,68636
68636,68636,68636
68637,68637,68637
68637,68637,68637
68638,68638,68638
68638,68638,68638
68639,68639,68639
68639,68639,68639
68640,68640,68640
68640,68640,68640
68641,68641,68641
68641,68641,68641
68642,68642,68642
68642,68642,68642
68643,68643,68643
68643,68643,68643
68644,68644,68644
68644,68644,68644
68645,68645,68645
68645,68645,68645
68646,68646,68646
68646,68646,68646
68647,68647,68647
68647,68647,68647
68648,68648,68648
68648,68648,68648
68649,68649,68649
68649,68649,68649
68650,68650,68650
68650,68650,68650
68651,68651,68651
68651,68651,68651
68652,68652,68652
68652,68652,68652
68653,68653,68653
68653,68653,68653
68654,68654,68654
68654,68654,68654
68655,68655,68655
68655,68655,68655
68656,68656,68656
68656,68656,68656
68657,68657,68657
68657,68657,68657
68661,68661,68661
68661,68661,68661
68662,68662,68662
68662,68662,68662
68663,68663,68663
68663,68663,68663
68664,68664,68664
68664,68664,68664
68665,68665,68665
68665,68665,68665
68666,68666,68666
68666,68666,68666
68667,68667,68667
68667,68667,68667
68668,68668,68668
68668,68668,68668
68669,68669,68669
68669,68669,68669
68670,68670,68670
68670,68670,68670
68671,68671,68671
68671,68671,68671
68672,68672,68672
68672,68672,68672
68673,68673,68673
68673,68673,68673
68674,68674,68674
68674,68674,68674
68676,68676,68676
68676,68676,68676
68677,68677,68677
68677,68677,68677
68683,68683,68683
68683,68683,68683
68687,68687,68687
68687,68687,68687
68688,68688,68688
68688,68688,68688
68689,68689,68689
68689,68689,68689
68690,68690,68690
68690,68690,68690
68691,68691,68691
68691,68691,68691
68692,68692,68692
68692,68692,68692
68693,68693,68693
68693,68693,68693
68694,68694,68694
68694,68694,68694
68695,68695,68695
68695,68695,68695
68696,68696,68696
68696,68696,68696
68697,68697,68697
68697,68697,68697
68698,68698,68698
68698,68698,68698
68699,68699,68699
68699,68699,68699
68700,68700,68700
68700,68700,68700
68701,68701,68701
68701,68701,68701
68702,68702,68702
68702,68702,68702
68703,68703,68703
68703,68703,68703
68704,68704,68704
68704,68704,68704
68705,68705,68705
68705,68705,68705
68706,68706,68706
68706,68706,68706
68707,68707,68707
68707,68707,68707
68708,68708,68708
68708,68708,68708
68709,68709,68709
68709,68709,68709
68710,68710,68710
68710,68710,68710
68711,68711,68711
68711,68711,68711
68712,68712,68712
68712,68712,68712
68713,68713,68713
68713,68713,68713
68714,68714,68714
68714,68714,68714
68715,68715,68715
68715,68715,68715
68716,68716,68716
68716,68716,68716
68717,68717,68717
68717,68717,68717
68718,68718,68718
68718,68718,68718
68719,68719,68719
68719,68719,68719
68720,68720,68720
68720,68720,68720
68721,68721,68721
68721,68721,68721
68722,68722,68722
68722,68722,68722
68723,68723,68723
68723,68723,68723
68724,68724,68724
68724,68724,68724
68725,68725,68725
68725,68725,68725
68726,68726,68726
68726,68726,68726
68727,68727,68727
68727,68727,68727
68728,68728,68728
68728,68728,68728
68729,68729,68729
68729,68729,68729
68730,68730,68730
68730,68730,68730
68731,68731,68731
68731,68731,68731
68732,68732,68732
68732,68732,68732
68733,68733,68733
68733,68733,68733
68734,68734,68734
68734,68734,68734
68735,68735,68735
68735,68735,68735
68736,68736,68736
68737,68737,68737
68738,68738,68738
68739,68739,68739
68740,68740,68740
68741,68741,68741
68742,68742,68742
68743,68743,68743
68744,68744,68744
68745,68745,68745
68746,68746,68746
68747,68747,68747
68749,68749,68749
68750,68750,68750
68751,68751,68751
68752,68752,68752
68753,68753,68753
68754,68754,68754
68755,68755,68755
68756,68756,68756
68757,68757,68757
68760,68760,68760
68761,68761,68761
68762,68762,68762
68763,68763,68763
68764,68764,68764
68764,68764,68764
68765,68765,68765
68765,68765,68765
68766,68766,68766
68766,68766,68766
68768,68768,68768
68769,68769,68769
68770,68770,68770
68771,68771,68771
68772,68772,68772
68773,68773,68773
68776,68776,68776
68777,68777,68777
68778,68778,68778
68779,68779,68779
68780,68780,68780
68781,68781,68781
68782,68782,68782
68783,68783,68783
68784,68784,68784
68785,68785,68785
68787,68787,68787
68788,68788,68788
68789,68789,68789
68790,68790,68790
68791,68791,68791
68792,68792,68792
68793,68793,68793
68794,68794,68794
68795,68795,68795
68796,68796,68796
68797,68797,68797
68798,68798,68798
68799,68799,68799
68800,68800,68800
68801,68801,68801
68802,68802,68802
68806,68806,68806
68807,68807,68807
68808,68808,68808
68810,68810,68810
68811,68811,68811
68812,68812,68812
68813,68813,68813
68814,68814,68814
68815,68815,68815
68816,68816,68816
68818,68818,68818
68819,68819,68819
68820,68820,68820
68821,68821,68821
68822,68822,68822
68825,68825,68825
68827,68827,68827
68828,68828,68828
68828,68828,68828
68832,68832,68832
68832,68832,68832
68833,68833,68833
68833,68833,68833
68834,68834,68834
68834,68834,68834
68835,68835,68835
68835,68835,68835
68836,68836,68836
68836,68836,68836
68837,68837,68837
68837,68837,68837
68838,68838,68838
68838,68838,68838
68839,68839,68839
68839,68839,68839
68840,68840,68840
68840,68840,68840
68841,68841,68841
68841,68841,68841
68842,68842,68842
68842,68842,68842
68843,68843,68843
68843,68843,68843
68844,68844,68844
68844,68844,68844
68845,68845,68845
68845,68845,68845
68846,68846,68846
68846,68846,68846
68847,68847,68847
68847,68847,68847
68848,68848,68848
68848,68848,68848
68849,68849,68849
68849,68849,68849
68851,68851,68851
68851,68851,68851
68852,68852,68852
68852,68852,68852
68853,68853,68853
68853,68853,68853
68854,68854,68854
68854,68854,68854
68856,68856,68856
68856,68856,68856
68858,68858,68858
68858,68858,68858
68860,68860,68860
68860,68860,68860
68861,68861,68861
68861,68861,68861
68862,68862,68862
68862,68862,68862
68863,68863,68863
68863,68863,68863
68864,68864,68864
68864,68864,68864
68866,68866,68866
68866,68866,68866
68867,68867,68867
68867,68867,68867
68868,68868,68868
68868,68868,68868
68869,68869,68869
68869,68869,68869
68870,68870,68870
68870,68870,68870
68871,68871,68871
68871,68871,68871
68872,68872,68872
68872,68872,68872
68873,68873,68873
68873,68873,68873
68874,68874,68874
68874,68874,68874
68875,68875,68875
68875,68875,68875
68876,68876,68876
68876,68876,68876
68877,68877,68877
68877,68877,68877
68878,68878,68878
68878,68878,68878
68879,68879,68879
68879,68879,68879
68880,68880,68880
68880,68880,68880
68881,68881,68881
68881,68881,68881
68883,68883,68883
68883,68883,68883
68884,68884,68884
68884,68884,68884
68885,68885,68885
68885,68885,68885
68888,68888,68888
68888,68888,68888
68890,68890,68890
68890,68890,68890
68891,68891,68891
68891,68891,68891
68892,68892,68892
68892,68892,68892
68895,68895,68895
68895,68895,68895
68896,68896,68896
68896,68896,68896
68898,68898,68898
68898,68898,68898
68899,68899,68899
68899,68899,68899
68900,68900,68900
68900,68900,68900
68903,68903,68903
68903,68903,68903
68904,68904,68904
68904,68904,68904
68905,68905,68905
68905,68905,68905
68906,68906,68906
68906,68906,68906
68908,68908,68908
68908,68908,68908
68909,68909,68909
68909,68909,68909
68910,68910,68910
68910,68910,68910
68911,68911,68911
68911,68911,68911
68912,68912,68912
68912,68912,68912
68913,68913,68913
68913,68913,68913
68914,68914,68914
68914,68914,68914
68917,68917,68917
68917,68917,68917
68918,68918,68918
68918,68918,68918
68920,68920,68920
68920,68920,68920
68921,68921,68921
68921,68921,68921
68922,68922,68922
68922,68922,68922
68923,68923,68923
68923,68923,68923
68924,68924,68924
68924,68924,68924
68925,68925,68925
68925,68925,68925
68926,68926,68926
68926,68926,68926
68927,68927,68927
68927,68927,68927
68928,68928,68928
68928,68928,68928
68929,68929,68929
68929,68929,68929
68932,68932,68932
68932,68932,68932
68933,68933,68933
68933,68933,68933
68934,68934,68934
68934,68934,68934
68935,68935,68935
68935,68935,68935
68936,68936,68936
68936,68936,68936
68937,68937,68937
68937,68937,68937
68938,68938,68938
68938,68938,68938
68939,68939,68939
68939,68939,68939
68940,68940,68940
68940,68940,68940
68941,68941,68941
68941,68941,68941
68942,68942,68942
68942,68942,68942
68943,68943,68943
68943,68943,68943
68944,68944,68944
68944,68944,68944
68945,68945,68945
68945,68945,68945
68946,68946,68946
68946,68946,68946
68947,68947,68947
68947,68947,68947
68948,68948,68948
68948,68948,68948
68949,68949,68949
68949,68949,68949
68950,68950,68950
68950,68950,68950
68951,68951,68951
68951,68951,68951
68952,68952,68952
68952,68952,68952
68953,68953,68953
68953,68953,68953
68954,68954,68954
68954,68954,68954
68955,68955,68955
68955,68955,68955
68956,68956,68956
68956,68956,68956
68957,68957,68957
68957,68957,68957
68958,68958,68958
68958,68958,68958
68959,68959,68959
68959,68959,68959
68961,68961,68961
68961,68961,68961
68962,68962,68962
68962,68962,68962
68963,68963,68963
68963,68963,68963
68964,68964,68964
68964,68964,68964
68965,68965,68965
68966,68966,68966
68967,68967,68967
68968,68968,68968
68969,68969,68969
68971,68971,68971
68973,68973,68973
68974,68974,68974
68975,68975,68975
68976,68976,68976
68977,68977,68977
68978,68978,68978
68979,68979,68979
68980,68980,68980
68981,68981,68981
68982,68982,68982
68983,68983,68983
68984,68984,68984
68985,68985,68985
68986,68986,68986
68987,68987,68987
68988,68988,68988
68989,68989,68989
68990,68990,68990
68993,68993,68993
68994,68994,68994
68995,68995,68995
68996,68996,68996
68997,68997,68997
68998,68998,68998
68999,68999,68999
69000,69000,69000
69001,69001,69001
69002,69002,69002
69003,69003,69003
69004,69004,69004
69005,69005,69005
69006,69006,69006
69007,69007,69007
69009,69009,69009
69010,69010,69010
69011,69011,69011
69012,69012,69012
69013,69013,69013
69014,69014,69014
69015,69015,69015
69016,69016,69016
69017,69017,69017
69018,69018,69018
69019,69019,69019
69020,69020,69020
69021,69021,69021
69022,69022,69022
69023,69023,69023
69025,69025,69025
69026,69026,69026
69027,69027,69027
69028,69028,69028
69029,69029,69029
69030,69030,69030
69031,69031,69031
69032,69032,69032
69033,69033,69033
69035,69035,69035
69036,69036,69036
69037,69037,69037
69038,69038,69038
69039,69039,69039
69040,69040,69040
69041,69041,69041
69042,69042,69042
69043,69043,69043
69044,69044,69044
69051,69051,69051
69052,69052,69052
69053,69053,69053
69054,69054,69054
69054,69054,69054
69055,69055,69055
69055,69055,69055
69056,69056,69056
69056,69056,69056
69058,69058,69058
69058,69058,69058
69060,69060,69060
69060,69060,69060
69061,69061,69061
69061,69061,69061
69062,69062,69062
69062,69062,69062
69063,69063,69063
69063,69063,69063
69064,69064,69064
69064,69064,69064
69065,69065,69065
69065,69065,69065
69066,69066,69066
69066,69066,69066
69067,69067,69067
69067,69067,69067
69068,69068,69068
69068,69068,69068
69070,69070,69070
69070,69070,69070
69071,69071,69071
69071,69071,69071
69072,69072,69072
69072,69072,69072
69073,69073,69073
69074,69074,69074
69075,69075,69075
69076,69076,69076
69077,69077,69077
69079,69079,69079
69079,69079,69079
69080,69080,69080
69080,69080,69080
69081,69081,69081
69081,69081,69081
69082,69082,69082
69082,69082,69082
69085,69085,69085
69085,69085,69085
69086,69086,69086
69086,69086,69086
69087,69087,69087
69087,69087,69087
69089,69089,69089
69089,69089,69089
69091,69091,69091
69091,69091,69091
69092,69092,69092
69092,69092,69092
69093,69093,69093
69093,69093,69093
69094,69094,69094
69094,69094,69094
69095,69095,69095
69095,69095,69095
69097,69097,69097
69097,69097,69097
69098,69098,69098
69098,69098,69098
69099,69099,69099
69099,69099,69099
69100,69100,69100
69100,69100,69100
69101,69101,69101
69101,69101,69101
69102,69102,69102
69102,69102,69102
69103,69103,69103
69103,69103,69103
69104,69104,69104
69104,69104,69104
69105,69105,69105
69105,69105,69105
69106,69106,69106
69106,69106,69106
69108,69108,69108
69108,69108,69108
69109,69109,69109
69109,69109,69109
69110,69110,69110
69110,69110,69110
69112,69112,69112
69112,69112,69112
69113,69113,69113
69113,69113,69113
69114,69114,69114
69114,69114,69114
69115,69115,69115
69115,69115,69115
69116,69116,69116
69116,69116,69116
69118,69118,69118
69118,69118,69118
69120,69120,69120
69120,69120,69120
69123,69123,69123
69123,69123,69123
69124,69124,69124
69124,69124,69124
69125,69125,69125
69125,69125,69125
69126,69126,69126
69126,69126,69126
69127,69127,69127
69127,69127,69127
69128,69128,69128
69128,69128,69128
69129,69129,69129
69129,69129,69129
69130,69130,69130
69130,69130,69130
69131,69131,69131
69131,69131,69131
69132,69132,69132
69132,69132,69132
69133,69133,69133
69133,69133,69133
69135,69135,69135
69135,69135,69135
69136,69136,69136
69136,69136,69136
69137,69137,69137
69137,69137,69137
69138,69138,69138
69138,69138,69138
69140,69140,69140
69140,69140,69140
69141,69141,69141
69141,69141,69141
69142,69142,69142
69142,69142,69142
69143,69143,69143
69143,69143,69143
69144,69144,69144
69144,69144,69144
69145,69145,69145
69145,69145,69145
69146,69146,69146
69146,69146,69146
69147,69147,69147
69147,69147,69147
69148,69148,69148
69148,69148,69148
69149,69149,69149
69149,69149,69149
69150,69150,69150
69150,69150,69150
69151,69151,69151
69151,69151,69151
69152,69152,69152
69152,69152,69152
69153,69153,69153
69153,69153,69153
69154,69154,69154
69154,69154,69154
69155,69155,69155
69155,69155,69155
69156,69156,69156
69156,69156,69156
69158,69158,69158
69158,69158,69158
69159,69159,69159
69159,69159,69159
69161,69161,69161
69161,69161,69161
69162,69162,69162
69162,69162,69162
69163,69163,69163
69163,69163,69163
69167,69167,69167
69167,69167,69167
69169,69169,69169
69169,69169,69169
69170,69170,69170
69170,69170,69170
69172,69172,69172
69172,69172,69172
69173,69173,69173
69173,69173,69173
69174,69174,69174
69174,69174,69174
69175,69175,69175
69175,69175,69175
69176,69176,69176
69176,69176,69176
69177,69177,69177
69177,69177,69177
69178,69178,69178
69178,69178,69178
69179,69179,69179
69179,69179,69179
69180,69180,69180
69180,69180,69180
69181,69181,69181
69181,69181,69181
69182,69182,69182
69182,69182,69182
69184,69184,69184
69184,69184,69184
69185,69185,69185
69185,69185,69185
69186,69186,69186
69186,69186,69186
69188,69188,69188
69188,69188,69188
69189,69189,69189
69189,69189,69189
69190,69190,69190
69190,69190,69190
69191,69191,69191
69191,69191,69191
69192,69192,69192
69192,69192,69192
